Category,thread_id,post_id,title,author,time,content,nesting_level,is_first_post,page_num,url
Politics,73,76,“We are in the process of a second American Revo,ReactionryNihilist,15:34,"reply to this post rate flag “We are in the process of a second American Revo < ReactionryNihilist > 2025-04-28 15:34 “We are in the process of a second American Revolution, which will remain bloodless if the left allows it to be."" -Kevin Roberts, President of the Heritage Foundation and co-author of Project 2025 https://forums.craigslist.org/?ID=334633045",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633045
Politics,77,77,El Salvador Rejects Dems: Kennedy Visit Flops,trimblee,15:29,reply to this post rate flag El Salvador Rejects Dems: Kennedy Visit Flops < trimblee > 2025-04-28 15:29 in Prisoner Chaos! https://youtu.be/S7Sztwfs_bA https://forums.craigslist.org/?ID=334632983,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632983
Politics,77,78,trump paying 3rd world to imprison americans §,bornagaingumby,15:30,reply to this post rate flag trump paying 3rd world to imprison americans § < bornagaingumby > 2025-04-28 15:30 https://forums.craigslist.org/?ID=334632991,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632991
Politics,79,79,now gop deny 1m covid deaths? bleaching own past §,bornagaingumby,15:29,reply to this post rate flag now gop deny 1m covid deaths? bleaching own past § < bornagaingumby > 2025-04-28 15:29 https://forums.craigslist.org/?ID=334632975,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632975
Politics,79,80,1 mill under jotard §,Raider53,15:31,reply to this post rate flag 1 mill under jotard § < Raider53 > 2025-04-28 15:31 https://forums.craigslist.org/?ID=334633009,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633009
Politics,79,81,sorry for loss,bornagaingumby,15:33,reply to this post rate flag sorry for loss < bornagaingumby > 2025-04-28 15:33 Zero evidence of body filled Semi trailers😂 § < CaptnCaveman > 2025-04-28 15:26 https://forums.craigslist.org/?ID=334632944 https://forums.craigslist.org/?ID=334633028,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633028
Politics,82,82,Zero evidence of body filled Semi trailers😂 §,CaptnCaveman,15:26,reply to this post rate flag Zero evidence of body filled Semi trailers😂 § < CaptnCaveman > 2025-04-28 15:26 https://forums.craigslist.org/?ID=334632944,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632944
Politics,82,83,I walked by them every day. Both hospitals near,ReactionryNihilist,15:26,"reply to this post rate flag I walked by them every day. Both hospitals near < ReactionryNihilist > 2025-04-28 15:26 where I used to live in Queens had them. One had two. You can't gaslight us, we all saw it. https://forums.craigslist.org/?ID=334632952",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632952
Politics,82,84,It was trumps greatest achievement §,Mikizzie,15:27,reply to this post rate flag It was trumps greatest achievement § < Mikizzie > 2025-04-28 15:27 https://forums.craigslist.org/?ID=334632962,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632962
Politics,82,85,Trump is the president of death and poverty. §,StTwinkie,15:30,reply to this post rate flag Trump is the president of death and poverty. § < StTwinkie > 2025-04-28 15:30 https://forums.craigslist.org/?ID=334632995,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632995
Politics,82,86,AOC - ''Donald Trump is a criminal liable for se,ReactionryNihilist,15:32,"reply to this post rate flag AOC - ''Donald Trump is a criminal liable for se < ReactionryNihilist > 2025-04-28 15:32 AOC - ''Donald Trump is a criminal liable for sexual abuse. Of course he's lying, abusing, and manipulating the stock market too. When he talks about rapists and criminals, he should look in the mirror.'' Bernie Sanders and AOC filled an arena of 12,500 people last night in Nampa, Idaho. Bernie had this to say on X afterwards - ''Red state, blue state — the American people are prepared to fight Trumpism.'' https://forums.craigslist.org/?ID=334633015",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633015
Politics,82,87,bernie wears 3 diapers now §,Raider53,15:35,reply to this post rate flag bernie wears 3 diapers now § < Raider53 > 2025-04-28 15:35 https://forums.craigslist.org/?ID=334633055,4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633055
Politics,88,88,Wilson's making a movie. Mipussie Does Malta §,waho6o9,15:25,reply to this post rate flag Wilson's making a movie. Mipussie Does Malta § < waho6o9 > 2025-04-28 15:25 https://forums.craigslist.org/?ID=334632925,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632925
Politics,88,89,Eat a salad Jimmy §,Mikizzie,15:26,reply to this post rate flag Eat a salad Jimmy § < Mikizzie > 2025-04-28 15:26 https://forums.craigslist.org/?ID=334632950,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632950
Politics,88,90,^^^^,direct_perception,15:27,reply to this post rate flag ^^^^ < direct_perception > 2025-04-28 15:27 https://sora.com/g/gen_01jsyw05creegsh4r1atkz9ydq https://forums.craigslist.org/?ID=334632963,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632963
Politics,91,91,Port of Seattle drying up. LA slowing down.,Pizzaisavegetable,15:23,"reply to this post rate flag Port of Seattle drying up. LA slowing down. < Pizzaisavegetable > 2025-04-28 15:23 Can MAGA tell us how this will affect docking, trucking, and logistic jobs? Shelves will be emptier and higher prices soon. Is this what MAGA wants? Stagflation? https://forums.craigslist.org/?ID=334632904",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632904
Politics,91,92,Awesome §,waho6o9,15:24,reply to this post rate flag Awesome § < waho6o9 > 2025-04-28 15:24 https://forums.craigslist.org/?ID=334632919,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632919
Politics,91,93,What has you the most excited?,Pizzaisavegetable,15:26,reply to this post rate flag What has you the most excited? < Pizzaisavegetable > 2025-04-28 15:26 The loss of jobs? Higher prices? Empty shelves? Erosion of American dominance? Lower living standards? Long-run damage? https://forums.craigslist.org/?ID=334632949,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632949
Politics,91,94,Whalehoo..all I can eat buffets §,Mikizzie,15:29,reply to this post rate flag Whalehoo..all I can eat buffets § < Mikizzie > 2025-04-28 15:29 https://forums.craigslist.org/?ID=334632982,3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632982
Politics,91,95,is gay petey the trans sec again? §,Raider53,15:25,reply to this post rate flag is gay petey the trans sec again? § < Raider53 > 2025-04-28 15:25 https://forums.craigslist.org/?ID=334632937,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632937
Politics,91,96,MAGA is mad that he is a better father than,ReactionryNihilist,15:28,reply to this post rate flag MAGA is mad that he is a better father than < ReactionryNihilist > 2025-04-28 15:28 they ever had or ever will be. There is absolutely no reason to bring up his sexuality. FOX news won't interview him because he can call out their lies. https://forums.craigslist.org/?ID=334632971,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632971
Politics,91,97,or maybe cause his breath smells like ass §,Raider53,15:29,reply to this post rate flag or maybe cause his breath smells like ass § < Raider53 > 2025-04-28 15:29 https://forums.craigslist.org/?ID=334632979,3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632979
Politics,91,98,Trump's mouth smells like ass because he,ReactionryNihilist,15:31,reply to this post rate flag Trump's mouth smells like ass because he < ReactionryNihilist > 2025-04-28 15:31 never brushed his teeth. Now he has dentures and he doesn't clean them either. https://forums.craigslist.org/?ID=334633005,4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633005
Politics,91,99,Supply chains were disrupted during Covid ..,nonukesgal,15:27,reply to this post rate flag Supply chains were disrupted during Covid .. < nonukesgal > 2025-04-28 15:27 This is hyper-protectionist program along with massive cuts in the financial sector are going to be much worse. https://forums.craigslist.org/?ID=334632961,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632961
Politics,91,100,MAGA brining back pandemic economics! §,Pizzaisavegetable,15:32,reply to this post rate flag MAGA brining back pandemic economics! § < Pizzaisavegetable > 2025-04-28 15:32 https://forums.craigslist.org/?ID=334633021,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633021
Politics,101,101,Day 97 - ZERO prices slashed:,honorbound68,15:23,reply to this post rate flag Day 97 - ZERO prices slashed: < honorbound68 > 2025-04-28 15:23 1. No Tax on Overtime 2. Gas under $2 3. Home prices drop 4. Reduction in rent 5. 50% decrease on car insurance 6. No Tax on Tips 7. $2 dozen eggs 8. Epstein List Release MAGA! https://forums.craigslist.org/?ID=334632902,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632902
Politics,102,102,Congress returns today to a single project -,StTwinkie,15:22,"reply to this post rate flag Congress returns today to a single project - < StTwinkie > 2025-04-28 15:22 the passage of Trump’s reckless “big, beautiful bill” that will cut taxes for wealthy people, gut critical programs for working people and seniors, and create a deficit so large that it will essentially bankrupt the country. Rosenberg https://forums.craigslist.org/?ID=334632882",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632882
Politics,102,103,He's vouching for ZERO Middle class taxes §,CaptnCaveman,15:23,reply to this post rate flag He's vouching for ZERO Middle class taxes § < CaptnCaveman > 2025-04-28 15:23 https://forums.craigslist.org/?ID=334632895,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632895
Politics,102,104,sure phap phap phap,bornagaingumby,15:24,reply to this post rate flag sure phap phap phap < bornagaingumby > 2025-04-28 15:24 middle class is $200k a year now https://forums.craigslist.org/?ID=334632912,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632912
Politics,102,105,Hold onto that lie. Hold tight §,Mikizzie,15:24,reply to this post rate flag Hold onto that lie. Hold tight § < Mikizzie > 2025-04-28 15:24 https://forums.craigslist.org/?ID=334632917,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632917
Politics,102,106,we went bankrupt on Liberation daY,bornagaingumby,15:23,reply to this post rate flag we went bankrupt on Liberation daY < bornagaingumby > 2025-04-28 15:23 for reals https://forums.craigslist.org/?ID=334632898,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632898
Politics,102,107,libs gave us bankruptcy §,Raider53,15:24,reply to this post rate flag libs gave us bankruptcy § < Raider53 > 2025-04-28 15:24 https://forums.craigslist.org/?ID=334632920,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632920
Politics,108,108,Trumps economic campaign promises are ALL FAIL §,direct_perception,15:22,reply to this post rate flag Trumps economic campaign promises are ALL FAIL § < direct_perception > 2025-04-28 15:22 https://forums.craigslist.org/?ID=334632876,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632876
Politics,108,109,still waiting for build back better §,Raider53,15:23,reply to this post rate flag still waiting for build back better § < Raider53 > 2025-04-28 15:23 https://forums.craigslist.org/?ID=334632896,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632896
Politics,108,110,"Soon as we get over ""tariffs screwed the pooch"" §",direct_perception,15:25,"reply to this post rate flag Soon as we get over ""tariffs screwed the pooch"" § < direct_perception > 2025-04-28 15:25 https://forums.craigslist.org/?ID=334632942",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632942
Politics,108,111,"It was working, Biden's infrastructure bill",ReactionryNihilist,15:26,"reply to this post rate flag It was working, Biden's infrastructure bill < ReactionryNihilist > 2025-04-28 15:26 was making up for all of the Infrastructure funding that was denied since the GOP took over under Obama. Unless you think Trump's infrastructure week did anything. https://forums.craigslist.org/?ID=334632943",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632943
Politics,108,112,BAHAHAHAHAHAHA §,Raider53,15:31,reply to this post rate flag BAHAHAHAHAHAHA § < Raider53 > 2025-04-28 15:31 https://forums.craigslist.org/?ID=334633003,3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633003
Politics,108,113,Trump's crashing approval shows people aren't,direct_perception,15:26,reply to this post rate flag Trump's crashing approval shows people aren't < direct_perception > 2025-04-28 15:26 buying your lame ass Trump shilling deflections https://forums.craigslist.org/?ID=334632948,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632948
Politics,114,114,Is Mandating govt workers take a shot Fascism?,coming2takemeaway,15:17,reply to this post rate flag Is Mandating govt workers take a shot Fascism? < coming2takemeaway > 2025-04-28 15:17 'you must take this needle or you are fired' https://forums.craigslist.org/?ID=334632804,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632804
Politics,114,115,Pretty much. §,CaptnCaveman,15:19,reply to this post rate flag Pretty much. § < CaptnCaveman > 2025-04-28 15:19 https://forums.craigslist.org/?ID=334632822,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632822
Politics,114,116,"No, it was a public health mandate §",ironyguy,15:19,"reply to this post rate flag No, it was a public health mandate § < ironyguy > 2025-04-28 15:19 https://forums.craigslist.org/?ID=334632828",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632828
Politics,114,117,It's one thing to encourage safety. It's another,coming2takemeaway,15:22,reply to this post rate flag It's one thing to encourage safety. It's another < coming2takemeaway > 2025-04-28 15:22 to fire dissents from their employment https://forums.craigslist.org/?ID=334632869,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632869
Politics,114,118,"Well, no one has the right to endanger others §",ironyguy,15:22,"reply to this post rate flag Well, no one has the right to endanger others § < ironyguy > 2025-04-28 15:22 https://forums.craigslist.org/?ID=334632886",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632886
Politics,114,119,Someone is UNHAPPY with all his terrible polling,StTwinkie,15:19,"reply to this post rate flag Someone is UNHAPPY with all his terrible polling < StTwinkie > 2025-04-28 15:19 because he is STRONG and has magical STRENGTH and is not WEAK, FAILING, LOSING and a BIG BLUBBERY BABY MAN… Simon Rosenberg https://forums.craigslist.org/?ID=334632830",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632830
Politics,114,120,Army servicemen have had to for decades. §,Sam_in_Yonkers,15:19,reply to this post rate flag Army servicemen have had to for decades. § < Sam_in_Yonkers > 2025-04-28 15:19 https://forums.craigslist.org/?ID=334632836,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632836
Politics,114,121,UCMJ ring a bell? §,CaptnCaveman,15:20,reply to this post rate flag UCMJ ring a bell? § < CaptnCaveman > 2025-04-28 15:20 https://forums.craigslist.org/?ID=334632842,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632842
Politics,114,122,Uniform Code of Military Justice?,ReactionryNihilist,15:24,reply to this post rate flag Uniform Code of Military Justice? < ReactionryNihilist > 2025-04-28 15:24 What does that have to do with it? Trump pardoned a war criminal that had been punished under UCMJ. https://forums.craigslist.org/?ID=334632916,3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632916
Politics,114,123,to protect them from the fauci flu §,Raider53,15:20,reply to this post rate flag to protect them from the fauci flu § < Raider53 > 2025-04-28 15:20 https://forums.craigslist.org/?ID=334632838,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632838
Politics,114,124,Remember your hero Trump fast tracked the jab §,ironyguy,15:22,reply to this post rate flag Remember your hero Trump fast tracked the jab § < ironyguy > 2025-04-28 15:22 https://forums.craigslist.org/?ID=334632870,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632870
Politics,114,125,"And yet, it STILL wasn't fast enough for Libs §",CaptnCaveman,15:22,"reply to this post rate flag And yet, it STILL wasn't fast enough for Libs § < CaptnCaveman > 2025-04-28 15:22 https://forums.craigslist.org/?ID=334632884",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632884
Politics,114,126,Says who?  It was one of the few good things,ironyguy,15:23,reply to this post rate flag Says who? It was one of the few good things < ironyguy > 2025-04-28 15:23 Trump ever did in his entire life. https://forums.craigslist.org/?ID=334632903,4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632903
Politics,114,127,Trump didn’t order enough doses. §,StTwinkie,15:23,reply to this post rate flag Trump didn’t order enough doses. § < StTwinkie > 2025-04-28 15:23 https://forums.craigslist.org/?ID=334632905,4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632905
Politics,114,128,They were limited by production resources. §,CaptnCaveman,15:25,reply to this post rate flag They were limited by production resources. § < CaptnCaveman > 2025-04-28 15:25 https://forums.craigslist.org/?ID=334632927,5,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632927
Politics,114,129,Trumps legacy. Refrigerator trucks full of dead,Mikizzie,15:23,reply to this post rate flag Trumps legacy. Refrigerator trucks full of dead < Mikizzie > 2025-04-28 15:23 bodies https://forums.craigslist.org/?ID=334632888,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632888
Politics,114,130,"🌜 You are not entitled to your job, sorry",I_am_not_Ornery,15:20,"reply to this post rate flag 🌜 You are not entitled to your job, sorry < I_am_not_Ornery > 2025-04-28 15:20 You live by employer's rules on the job. You don't have to work for that employer if you don't like their rules. Sorry. https://forums.craigslist.org/?ID=334632845",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632845
Politics,131,131,97 days in office and ZERO promises kept:,honorbound68,15:14,reply to this post rate flag 97 days in office and ZERO promises kept: < honorbound68 > 2025-04-28 15:14 1. No Tax on Overtime 2. Gas under $2 3. Home prices drop 4. Reduction in rent 5. 50% decrease on car insurance 6. No Tax on Tips 7. $2 dozen eggs 8. Epstein List Release MAGA! https://forums.craigslist.org/?ID=334632769,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632769
Politics,131,132,The only promise that he kept was crashing,ironyguy,15:15,reply to this post rate flag The only promise that he kept was crashing < ironyguy > 2025-04-28 15:15 the US stock market with a reckless tariff war! Then he surrendered to the other side. 🤣 https://forums.craigslist.org/?ID=334632792,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632792
Politics,131,133,If only Thomas Crooks had better aim. §,Mikizzie,15:17,reply to this post rate flag If only Thomas Crooks had better aim. § < Mikizzie > 2025-04-28 15:17 https://forums.craigslist.org/?ID=334632803,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632803
Politics,131,134,Assassinations dont turn out well in democracies,Rayslab,15:37,reply to this post rate flag Assassinations dont turn out well in democracies < Rayslab > 2025-04-28 15:37 maybe in dictatorships & their revolutions. https://forums.craigslist.org/?ID=334633086,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633086
Politics,131,135,"Nah, his aim was true.  Trump got lucky",nightshade-berries,15:42,"reply to this post rate flag Nah, his aim was true. Trump got lucky < nightshade-berries > 2025-04-28 15:42 turning his head right as Crooks fired. https://forums.craigslist.org/?ID=334633141",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334633141
Politics,131,136,but Fantasy trade negotiations. §,Sam_in_Yonkers,15:18,reply to this post rate flag but Fantasy trade negotiations. § < Sam_in_Yonkers > 2025-04-28 15:18 https://forums.craigslist.org/?ID=334632814,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632814
Politics,131,137,Border secured...promises made and kept 🤣 §,trimblee,15:21,reply to this post rate flag Border secured...promises made and kept 🤣 § < trimblee > 2025-04-28 15:21 https://forums.craigslist.org/?ID=334632860,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632860
Politics,131,138,"""Columbus Day has been a federal holiday since 1",ReactionryNihilist,15:22,"reply to this post rate flag ""Columbus Day has been a federal holiday since 1 < ReactionryNihilist > 2025-04-28 15:22 ""Columbus Day has been a federal holiday since 1937. Is gramps having an episode."" Donald Trump on Sunday promised to ""bring back"" Columbus Day, but onlookers were quick to point out that it never went anywhere. Trump over the weekend posted several statements to his social media network, Truth Social. One comment from the President included bad news for his Republican allies. In another post, Trump said, ""I’m bringing Columbus Day back from the ashes."" ""The Democrats did everything possible to destroy Christopher Columbus, his reputation, and all of the Italians that love him so much. They tore down his Statues, and put up nothing but 'WOKE,' or even worse, nothing at all! Well, you’ll be happy to know, Christopher is going to make a major comeback,"" the President added. ""I am hereby reinstating Columbus Day under the same rules, dates, and locations, as it has had for all of the many decades before!"" Axios was quick to issue a ""reality check"" on Trump, reporting that Columbus Day ""never went anywhere."" ""A president cannot unilaterally erase or declare federal holidays — Congress is required for such a move — and Columbus Day is still a federal holiday, though Indigenous Peoples Day has replaced it in over 200 cities and multiple states as of last year,"" according to the outlet. PatriotTakes, which says it is dedicated to ""researching and monitoring"" right-wing extremism ""and other threats to democracy,"" responded, ""He was never here."" Political strategist Chris D. Jackson said, ""The fact is, Columbus Day never went anywhere."" ""But if I had approval ratings like you, I'd want to talk about anything else besides that too,"" Jackson added on X. One popular account, Turnbull made a bet: ""I have $20 that he can’t name Columbus’s three ships."" https://forums.craigslist.org/?ID=334632880",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632880
Politics,139,139,China (and Japan) not backing down.,Pizzaisavegetable,15:12,"reply to this post rate flag China (and Japan) not backing down. < Pizzaisavegetable > 2025-04-28 15:12 As Trump tariffs Europe, they talk free trade with the rest of the world. MAGA fucked us over for generations. https://forums.craigslist.org/?ID=334632742",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632742
Politics,139,140,Why do they reject American products??? §,CaptnCaveman,15:13,reply to this post rate flag Why do they reject American products??? § < CaptnCaveman > 2025-04-28 15:13 https://forums.craigslist.org/?ID=334632761,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632761
Politics,139,141,china is too far dependent on USA coal for,Raider53,15:16,reply to this post rate flag china is too far dependent on USA coal for < Raider53 > 2025-04-28 15:16 energy needs..... https://forums.craigslist.org/?ID=334632801,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632801
Politics,139,142,China is the Worlds largest coal producer. §,CaptnCaveman,15:18,reply to this post rate flag China is the Worlds largest coal producer. § < CaptnCaveman > 2025-04-28 15:18 https://forums.craigslist.org/?ID=334632813,3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632813
Politics,139,143,I didnt know that..thanks §,Raider53,15:19,reply to this post rate flag I didnt know that..thanks § < Raider53 > 2025-04-28 15:19 https://forums.craigslist.org/?ID=334632824,4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632824
Politics,139,144,They don't dummy. They both had low tariff,Pizzaisavegetable,15:22,reply to this post rate flag They don't dummy. They both had low tariff < Pizzaisavegetable > 2025-04-28 15:22 rates before Trump started his BS. https://forums.craigslist.org/?ID=334632881,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632881
Politics,139,145,trump admin thought china would be one,Dr_Vello,15:15,"reply to this post rate flag trump admin thought china would be one < Dr_Vello > 2025-04-28 15:15 of the first to contact them to make a deal, as trump intended. they were really thrown off balance when china played them https://forums.craigslist.org/?ID=334632791",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632791
Politics,139,146,"Their talk of ""free trade"" is just the same old",nightshade-berries,15:17,"reply to this post rate flag Their talk of ""free trade"" is just the same old < nightshade-berries > 2025-04-28 15:17 gimmick. creating ""interdependency"" to rope all the nations in under a centralized authority. https://forums.craigslist.org/?ID=334632809",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632809
Politics,147,147,Word: Gas $3.09 Natl. Ave.,W0rd_Up,15:12,"reply to this post rate flag Word: Gas $3.09 Natl. Ave. < W0rd_Up > 2025-04-28 15:12 The nationwide average price of a gallon of gas this morning stands at $3.09, according to AAA. But averages are sometimes pulled out of whack by outliers. In most of America, less-than-$3 gas is here. California, Hawaii, and Washington need to get into whack. With average prices over $4, they’re keeping the national average artificially high. https://www.kbb.com/car-news/gas-under-3-gallon-at-2-3-of-stations-nationwide/#:~:text=The%20nationwide%20average%20price%20of%20a%20gallon%20of,Hawaii%2C%20and%20Washington%20need%20to%20get%20into%20whack.?msockid=2b7bf7b339576a8d360ee2e3381b6b91 https://forums.craigslist.org/?ID=334632727",0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632727
Politics,147,148,Nat'l Avg 6/22=$5.01/gal. Joe did that §,CaptnCaveman,15:12,reply to this post rate flag Nat'l Avg 6/22=$5.01/gal. Joe did that § < CaptnCaveman > 2025-04-28 15:12 https://forums.craigslist.org/?ID=334632748,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632748
Politics,147,149,"97 days in office, ZERO promises kept:",honorbound68,15:15,"reply to this post rate flag 97 days in office, ZERO promises kept: < honorbound68 > 2025-04-28 15:15 1. No Tax on Overtime 2. Gas under $2 3. Home prices drop 4. Reduction in rent 5. 50% decrease on car insurance 6. No Tax on Tips 7. $2 dozen eggs 8. Epstein List Release MAGA! https://forums.craigslist.org/?ID=334632782",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632782
Politics,147,150,You're ignoring like 80 promises kept.,nightshade-berries,15:21,"reply to this post rate flag You're ignoring like 80 promises kept. < nightshade-berries > 2025-04-28 15:21 and your list is still yet to come, this is all just getting started. :) ... and the eggs thing is just a gimmick. folks got hoaxed into killing their chickens. Obviously that means a decrease in supply of eggs, hence higher prices. As we grow more chickens, prices will come down it's nothing to do with ""Donald Trump"" lol https://forums.craigslist.org/?ID=334632852",3,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632852
Politics,147,151,Day 1 x 100 his BIG economic promises are FAIL §,direct_perception,15:21,reply to this post rate flag Day 1 x 100 his BIG economic promises are FAIL § < direct_perception > 2025-04-28 15:21 https://forums.craigslist.org/?ID=334632867,4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632867
Politics,147,152,"Again, 97 days in office & ZERO promises kept.",honorbound68,15:22,"reply to this post rate flag Again, 97 days in office & ZERO promises kept. < honorbound68 > 2025-04-28 15:22 97 days in office, ZERO promises kept < honorbound68 > 2025-04-28 13:04 1. No Tax on Overtime 2. Gas under $2 3. Home prices drop 4. Reduction in rent 5. 50% decrease on car insurance 6. No Tax on Tips 7. $2 dozen eggs 8. Epstein List Release MAGA! https://forums.craigslist.org/?ID=334632872",4,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632872
Politics,147,153,and woketards thought the nation would flock,Raider53,15:15,reply to this post rate flag and woketards thought the nation would flock < Raider53 > 2025-04-28 15:15 to ev's lol https://forums.craigslist.org/?ID=334632783,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632783
Politics,154,154,I understand reciprocal tariffs: F's U.S farmers §,direct_perception,15:10,reply to this post rate flag I understand reciprocal tariffs: F's U.S farmers § < direct_perception > 2025-04-28 15:10 https://forums.craigslist.org/?ID=334632689,0,TRUE,2,https://forums.craigslist.org/?act=Q&ID=334632689
Politics,154,155,(foreign consumers don't buy our products) §,direct_perception,15:10,reply to this post rate flag (foreign consumers don't buy our products) § < direct_perception > 2025-04-28 15:10 https://forums.craigslist.org/?ID=334632706,1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632706
Politics,154,156,Hundreds of US exports listed on wikipedia,Rayslab,15:15,reply to this post rate flag Hundreds of US exports listed on wikipedia < Rayslab > 2025-04-28 15:15 https://en.wikipedia.org/wiki/List_of_exports_of_the_United_States https://forums.craigslist.org/?ID=334632789,2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632789
Politics,154,157,US farmers were getting f'd.  Because of other,nightshade-berries,15:12,"reply to this post rate flag US farmers were getting f'd. Because of other < nightshade-berries > 2025-04-28 15:12 countries tariffs. Trump's reciprocal tariffs address this and farmers are in full support obviously. Just look at the vote count in farmland areas. Even in Oregon and California :) Either the other countries will relax their tariffs, or it will work the same both ways. Definitely won't get worse for US farmers. https://forums.craigslist.org/?ID=334632746",1,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632746
Politics,154,158,"Going to be MUCH MUCH worse now, gaslighter",direct_perception,15:20,"reply to this post rate flag Going to be MUCH MUCH worse now, gaslighter < direct_perception > 2025-04-28 15:20 The solution was not to force prices of their goods higher so US consumer demand drops and drive prices further up on their exports, and get rid of their workers, and fuck the shipping and trucking industry https://forums.craigslist.org/?ID=334632851",2,FALSE,2,https://forums.craigslist.org/?act=Q&ID=334632851
